-0.897763086,-0.835004438,-1.259694677,-0.93854715,-0.864225622,-1.149423048,-1.114003448,-1.1516839,85.62728657
-0.901629992,-0.836691026,-1.253729074,-0.923303291,-0.84365298,-1.143176647,-1.105017075,-1.145026836,86.07725857
-0.897089094,-0.828274491,-1.208329981,-0.910868343,-0.816126933,-1.126589735,-1.0864519,-1.126648899,86.50799299
-0.893195822,-0.830247298,-1.171110299,-0.896929416,-0.794463306,-1.126872862,-1.082402615,-1.122825285,86.91956854
-0.892678339,-0.825140156,-1.151231515,-0.898463236,-0.773011483,-1.120436694,-1.073055171,-1.113781185,87.31210365
-0.886496061,-0.825874308,-1.113121402,-0.879394622,-0.754167763,-1.119600167,-1.068618507,-1.110692259,87.68575403
-0.883791114,-0.820163381,-1.065968336,-0.854651985,-0.726416377,-1.104075558,-1.050843953,-1.096863522,88.04071039
-0.886617709,-0.818009083,-1.019530628,-0.85894912,-0.705403549,-1.098755952,-1.042427424,-1.089698934,88.37719619
-0.880659586,-0.815944594,-0.960467239,-0.823944989,-0.678655965,-1.094134113,-1.033369253,-1.081613522,88.69546552
-0.877572786,-0.814441875,-0.969991991,-0.816409062,-0.650755837,-1.075258421,-1.012949231,-1.063314774,88.99580098
-0.876584834,-0.807013929,-0.935890771,-0.796320077,-0.632459104,-1.072565297,-1.007104108,-1.056922819,89.27851166
-0.877550202,-0.808390948,-0.895937205,-0.795719373,-0.615424087,-1.077463181,-1.007381844,-1.053454862,89.54393124
-0.871393471,-0.804073076,-0.846407438,-0.766394036,-0.587071829,-1.057722933,-0.986216764,-1.037779901,89.79241606
-0.873372543,-0.803440265,-0.822099599,-0.766695525,-0.570174899,-1.061465214,-0.985587305,-1.040044144,90.02434336
-0.872011485,-0.797662244,-0.802109719,-0.754002736,-0.541430971,-1.053062085,-0.973082303,-1.027436218,90.24010948
-0.869320124,-0.792343408,-0.761021057,-0.743428906,-0.515544249,-1.041339359,-0.958619592,-1.015339041,90.44012824
-0.865373515,-0.79022688,-0.72478732,-0.711461299,-0.489888227,-1.027526106,-0.94259993,-0.998299221,90.62482925
-0.867919046,-0.788425989,-0.694990536,-0.709223239,-0.47900657,-1.029601513,-0.94188629,-0.999439241,90.79465641
-0.862202352,-0.785470891,-0.676139687,-0.693614429,-0.46081326,-1.022260217,-0.932403259,-0.991132033,90.95006638
-0.863736513,-0.783761717,-0.672556311,-0.693076303,-0.441213427,-1.021908205,-0.927947883,-0.986143163,91.09152714
-0.878414349,-0.790796274,-1.291610062,-0.976023371,-1.123181413,-1.030635035,-1.058832306,-1.06635033,91.21951663
-0.923887904,-0.766637616,-1.28299466,-0.987418102,-1.105026203,-1.003106558,-1.032384367,-1.037364318,91.33452138
-0.925378845,-0.768507049,-1.288258982,-0.998422257,-1.085442779,-1.003797994,-1.030172183,-1.033393368,91.43703525
-0.933639902,-0.777442104,-1.265813387,-1.001013103,-1.067609537,-1.000860183,-1.025037706,-1.03100351,91.52755821
-0.917094414,-0.758987567,-1.22677289,-0.972790361,-1.038179513,-0.992179666,-1.013215091,-1.017230876,91.6065952
-0.914846195,-0.755472591,-1.171078887,-0.940895614,-1.010130028,-0.982787507,-1.000946301,-1.010280583,91.67465492
-0.8698032,-0.774873438,-1.158246351,-0.928626943,-0.982071489,-0.971939326,-0.987397216,-0.998255333,91.73224887
-0.866949537,-0.769183733,-1.110275603,-0.907653485,-0.95908242,-0.962314269,-0.975647519,-0.984819203,91.77989023
-0.909558436,-0.74955818,-1.060316148,-0.877881745,-0.931579609,-0.953641484,-0.963992457,-0.977110233,91.81809293
-0.86470979,-0.767503642,-1.042865576,-0.873071404,-0.908223061,-0.943138885,-0.951403522,-0.966332074,91.84737073
-0.8649302,-0.76572808,-0.993230502,-0.849932791,-0.882046854,-0.9319036,-0.937735039,-0.955633942,91.86823627
-0.86795462,-0.760828357,-0.973378819,-0.850009451,-0.85503401,-0.920554045,-0.923820464,-0.939860297,91.88120029
-0.85689434,-0.761165565,-0.903813179,-0.817059053,-0.829250204,-0.914551007,-0.914603414,-0.934899757,91.88688229
-0.858445683,-0.758818299,-0.894999904,-0.811965381,-0.810908105,-0.910320422,-0.908059463,-0.930189273,91.88839744
-0.862854153,-0.76044973,-0.852279827,-0.796765362,-0.786361606,-0.903034345,-0.897910111,-0.922139313,91.88839744
-0.858878892,-0.762264224,-0.825006334,-0.777851684,-0.765251031,-0.893625884,-0.886526212,-0.911439387,91.88839744
-0.853600554,-0.755798985,-0.780452109,-0.761494493,-0.736464071,-0.886219842,-0.875532705,-0.901391782,91.88839744
-0.864375533,-0.76202456,-0.762417128,-0.754632383,-0.720975592,-0.889059771,-0.875302153,-0.905182277,91.88839744
-0.866368882,-0.762279206,-0.72291378,-0.735061491,-0.693790678,-0.882136499,-0.864913842,-0.895884633,91.88839744
-0.857921024,-0.756436595,-0.714801779,-0.728588103,-0.670272847,-0.878436705,-0.857802691,-0.889866715,91.88839744
-0.861500117,-0.755969794,-0.673677063,-0.705057079,-0.648856597,-0.868199748,-0.845611963,-0.879782526,91.88839744
-0.863982646,-0.756581196,-0.626997155,-0.697263001,-0.626211328,-0.863738035,-0.837979604,-0.872950917,91.88839744
-0.863838249,-0.757267503,-0.601458147,-0.668742413,-0.610332007,-0.856162928,-0.828942326,-0.865611764,91.88839744
-0.859784686,-0.75581186,-0.58911487,-0.659167296,-0.583953705,-0.847953203,-0.817530447,-0.85324721,91.88839744
-0.858992141,-0.752842051,-0.561655079,-0.637906272,-0.564778634,-0.842666029,-0.809782676,-0.845877541,91.88839744
-0.858314543,-0.748933864,-0.508517428,-0.632035927,-0.546871984,-0.836523304,-0.801546844,-0.837226974,91.88839744
-0.85199499,-0.746965678,-0.501326652,-0.60043612,-0.51974354,-0.832875239,-0.793690659,-0.83331303,91.88839744
-0.854298864,-0.745388861,-0.471127775,-0.59900437,-0.498440511,-0.825832555,-0.784080075,-0.823776179,91.88839744
-0.852040217,-0.742442672,-0.414830643,-0.579648666,-0.477045771,-0.822357443,-0.777351781,-0.821087451,91.88839744
-0.851567089,-0.737133948,-0.41293149,-0.566338383,-0.450340456,-0.810032888,-0.762426509,-0.805616613,91.88839744
-0.848091936,-0.737779811,-0.358417131,-0.530990746,-0.422323128,-0.798970339,-0.74827995,-0.79497137,91.88839744
-0.847550131,-0.733052384,-0.35512873,-0.522784941,-0.403209462,-0.799429214,-0.745115105,-0.790864285,91.88839744
-0.813144495,-0.746475891,-1.208660371,-0.768928563,-0.95936878,-0.798992114,-0.834328426,-0.825871127,91.88839744
-0.822802675,-0.721776703,-1.250051767,-0.791460619,-0.936567569,-0.758485932,-0.795775539,-0.783958303,91.88839744
-0.819852331,-0.717526315,-1.191832961,-0.766388244,-0.914226938,-0.748114148,-0.783707792,-0.769072606,91.88839744
-0.818995945,-0.721671464,-1.161506836,-0.74702692,-0.893276012,-0.739296652,-0.773174033,-0.762641749,91.88839744
-0.815124728,-0.714844223,-1.099306883,-0.722331898,-0.862295908,-0.727106223,-0.758313337,-0.748464073,91.99348548
-0.810273314,-0.716481242,-1.046012601,-0.71501298,-0.834330581,-0.7123069,-0.741561958,-0.73468126,92.12454651
-0.808933043,-0.716515998,-1.016209687,-0.716295064,-0.810113977,-0.703278758,-0.730342948,-0.724678113,92.25519913
-0.80478648,-0.711645332,-0.994120842,-0.690317799,-0.782167277,-0.692886105,-0.717393956,-0.711113231,92.38528194
-0.802470075,-0.704252399,-0.949099521,-0.6815911,-0.752966142,-0.684717983,-0.706169909,-0.703595356,92.51464058
-0.788405347,-0.71298898,-0.923111216,-0.661699624,-0.736986746,-0.681979365,-0.701510973,-0.700602254,92.64312776
-0.786337934,-0.707948947,-0.896811711,-0.641287637,-0.708718593,-0.669490146,-0.686628457,-0.690292612,92.77060337
-0.782653232,-0.704554176,-0.849989519,-0.638549647,-0.681110877,-0.657414844,-0.672181621,-0.674436055,92.89693457
-0.781746371,-0.701022887,-0.804191481,-0.631793729,-0.660449827,-0.650058727,-0.662807249,-0.66795069,93.02199582
-0.782328596,-0.698712591,-0.787315055,-0.620627437,-0.63994751,-0.645273437,-0.655655207,-0.65972569,93.14566892
-0.779381236,-0.69512355,-0.761319394,-0.601890235,-0.619045938,-0.639414853,-0.647502419,-0.650032578,93.26784304
-0.777617585,-0.691997123,-0.742298789,-0.593951954,-0.595416708,-0.630416015,-0.636228615,-0.640486509,93.38841476
-0.771730474,-0.684427433,-0.677044429,-0.582767992,-0.566483629,-0.61390766,-0.617704398,-0.624633364,93.50728797
-0.769467842,-0.683491849,-0.635827679,-0.553214085,-0.539448855,-0.610364374,-0.610548341,-0.619020277,93.62437397
-0.767238654,-0.680312049,-0.608590709,-0.553315578,-0.514853107,-0.598397682,-0.596544836,-0.604817407,93.73959135
-0.767312413,-0.679760862,-0.597213299,-0.544808614,-0.498920413,-0.593936946,-0.590274816,-0.599123878,93.85286598
-0.762764608,-0.673631213,-0.557025571,-0.520291324,-0.470423192,-0.5774703,-0.571815055,-0.583911459,93.96413095
-0.683370594,-0.639097817,-0.492985721,-0.523337768,-0.444460589,-0.5712453,-0.56245496,-0.575293804,94.0733265
-0.686269697,-0.642173324,-0.499127917,-0.497219203,-0.424680515,-0.567196221,-0.555894658,-0.568823055,94.18039996
-0.675254082,-0.63624981,-0.443906463,-0.485992791,-0.39439326,-0.555497162,-0.541162409,-0.557395834,94.28530563
-0.674739288,-0.636086234,-0.405412167,-0.456456734,-0.375247239,-0.540214488,-0.525164936,-0.540559219,94.3880047
-0.671298103,-0.6308031,-0.376043253,-0.460720432,-0.352118364,-0.542460197,-0.52334907,-0.540317201,94.48846517
-0.675776829,-0.635140905,-0.330777995,-0.441323446,-0.325021953,-0.52892286,-0.507537546,-0.526175433,94.58666168
-0.665357983,-0.626793118,-0.310842926,-0.422020674,-0.31104523,-0.535951909,-0.511177366,-0.531154535,94.68257544
-0.652139914,-0.60914343,-0.281089207,-0.415472908,-0.292362911,-0.533757075,-0.506257718,-0.524104744,94.77619407
-0.656665943,-0.614197657,-0.262009866,-0.39829395,-0.261215839,-0.533326734,-0.5007173,-0.523849199,94.87901865
-0.654289353,-0.612892308,-0.203295788,-0.387260889,-0.242262649,-0.528263642,-0.49330285,-0.520343992,95.03217647
-0.651245731,-0.610290013,-0.180729335,-0.367333638,-0.214024119,-0.518523373,-0.480404607,-0.508417513,95.18676599
-0.669333234,-0.63087824,-0.917599236,-0.769403058,-0.998219109,-0.667999166,-0.723413218,-0.669490342,95.34278076
-0.654902355,-0.61996916,-0.912211007,-0.733088812,-0.964163996,-0.612523358,-0.669935011,-0.610593121,95.50021455
-0.644211575,-0.611130395,-0.828675764,-0.692785042,-0.928304208,-0.585845576,-0.641937657,-0.584092072,95.65906133
-0.63842578,-0.605455779,-0.774993876,-0.673929028,-0.900966974,-0.574069669,-0.628210217,-0.572375842,95.81931527
-0.62864898,-0.598031568,-0.745321955,-0.646523682,-0.86308171,-0.547019395,-0.599606125,-0.543743701,95.98097074
-0.622927495,-0.593287792,-0.692535003,-0.627700935,-0.8413125,-0.543629778,-0.593957765,-0.540085261,96.14402231
-0.617160979,-0.588361817,-0.649599205,-0.606722364,-0.811997606,-0.535646492,-0.583275072,-0.52782461,96.3084647
-0.606127322,-0.579443041,-0.609385886,-0.579791136,-0.774315339,-0.504573239,-0.551074686,-0.495671726,96.49096621
-0.596681717,-0.573621597,-0.528997221,-0.553387753,-0.74322214,-0.482859276,-0.527973246,-0.476746337,96.71010318
-0.588879061,-0.56572431,-0.500197565,-0.533316265,-0.711978415,-0.472005396,-0.514435948,-0.463735109,96.93286811
-0.577668201,-0.558125374,-0.430523043,-0.502847873,-0.673488758,-0.451082132,-0.491056368,-0.443658742,97.15923479
-0.569434638,-0.55047408,-0.398056967,-0.487495665,-0.641586164,-0.428171618,-0.46675564,-0.417988388,97.38917506
-0.558481409,-0.542312519,-0.33649545,-0.450386499,-0.606755133,-0.401627909,-0.43886992,-0.387602144,97.62265881
-0.551760978,-0.537275591,-0.288840229,-0.430674696,-0.57676024,-0.381410052,-0.417173334,-0.367715188,97.85965413
-0.543230193,-0.529436919,-0.274996616,-0.416315398,-0.546043783,-0.366872088,-0.400362934,-0.351903019,98.10012733
-0.537822944,-0.5251081,-0.236180623,-0.406651671,-0.519330663,-0.36623024,-0.3962475,-0.346691405,98.34404302
-0.525158881,-0.51471293,-0.186214178,-0.373741838,-0.48261987,-0.339362699,-0.367788574,-0.316618882,98.59136424
-0.515835277,-0.508369885,-0.105071514,-0.336098046,-0.451046482,-0.322552159,-0.348814804,-0.302087597,98.84205245
-0.501130283,-0.495291082,-0.056488063,-0.305578561,-0.409033684,-0.287517024,-0.312482162,-0.265175587,99.09606759
-0.492653266,-0.4889352,-0.021823183,-0.286848857,-0.384576617,-0.273240458,-0.296675087,-0.251907286,99.35336831
-0.486735674,-0.483894244,0.036865804,-0.263151779,-0.359997755,-0.263508634,-0.284809735,-0.239348669,99.61391177
-0.475874072,-0.473588319,0.064259198,-0.243636375,-0.326461154,-0.24373905,-0.262943619,-0.218038098,99.87765393
-0.472993538,-0.471308253,0.127230725,-0.227989425,-0.307892334,-0.245635102,-0.262008638,-0.219266607,100.1445496
-0.470004519,-0.46870779,0.125412997,-0.222505685,-0.290980356,-0.246644631,-0.260509229,-0.219078443,100.4145523
-0.549986105,-0.523530367,0.144890185,-0.219814367,-0.274604521,-0.246007996,-0.257636711,-0.214043088,100.6876147
-0.534376053,-0.512074582,0.179130477,-0.193213753,-0.238225596,-0.218842397,-0.228900449,-0.185262948,100.9636882
-0.523313334,-0.504333367,0.215120681,-0.164804158,-0.202782304,-0.19891893,-0.206568373,-0.161440536,101.2427235
-0.513649761,-0.491373036,0.280744176,-0.123121969,-0.157046218,-0.176028033,-0.180170921,-0.125152502,101.5246703
-0.501002564,-0.483470207,0.313990956,-0.11527267,-0.143331263,-0.171992332,-0.174693678,-0.131631121,101.8094774
-0.487438729,-0.47084778,0.393408583,-0.066206985,-0.096758679,-0.142933922,-0.142816473,-0.10260661,102.0970931
-0.472552831,-0.448241756,0.419274552,-0.04947466,-0.063842752,-0.122467591,-0.120341175,-0.08018359,102.3874649
-0.471722687,-0.444296031,0.447432109,-0.042119444,-0.053572987,-0.126989325,-0.122724683,-0.085051059,102.6805395
-0.396967906,-0.412408296,-0.639172658,-0.382403059,-0.606757718,-0.243492613,-0.298845416,-0.226734425,102.9762632
-0.394171327,-0.409377481,-0.715522581,-0.401730867,-0.586830432,-0.20543336,-0.262577615,-0.183382125,103.2745819
-0.389671533,-0.405435866,-0.677355994,-0.384615255,-0.568506475,-0.194309645,-0.250498455,-0.17409783,103.5754409
-0.382987088,-0.40004803,-0.624958586,-0.363775486,-0.536564562,-0.191814616,-0.244458078,-0.171294359,103.8787851
-0.364927413,-0.385083068,-0.55052315,-0.312891802,-0.491869659,-0.143603467,-0.196208983,-0.122193845,104.1845593
-0.454579114,-0.455819012,-0.494510054,-0.287458738,-0.461215724,-0.140928957,-0.190105176,-0.117593959,104.4927078
-0.442161854,-0.444215048,-0.470776669,-0.269904161,-0.439662697,-0.1254427,-0.17372252,-0.103081288,104.8031748
-0.424234367,-0.428505817,-0.424083748,-0.246514801,-0.396853119,-0.099537695,-0.14547221,-0.073949636,105.1159044
-0.405703621,-0.413602142,-0.36480877,-0.224992679,-0.352948646,-0.073123972,-0.116612333,-0.044954802,105.4308406
-0.406944952,-0.4118349,-0.348413188,-0.202247237,-0.342916903,-0.074695707,-0.116738998,-0.044296849,105.7479272
-0.397602145,-0.40625743,-0.329093879,-0.201595413,-0.311194363,-0.063575813,-0.102893047,-0.030915452,106.0671083
-0.372735203,-0.383451966,-0.285058969,-0.153689585,-0.265281265,-0.018331699,-0.057110373,0.018019394,106.3883279
-0.368203874,-0.375280245,-0.235208518,-0.13219559,-0.237223537,-0.00482666,-0.041604516,0.03143581,106.7115303
-0.358284274,-0.367703661,-0.202033584,-0.113395357,-0.208708417,0.005248016,-0.029045998,0.043832306,107.0366596
-0.354332071,-0.362713877,-0.179072854,-0.109537863,-0.186369024,0.01330112,-0.019051737,0.059152278,107.3636608
-0.325477156,-0.343621556,-0.115623052,-0.06279671,-0.141848991,0.049155476,0.018298024,0.09334856,107.6924786
-0.302308345,-0.321512479,-0.032252162,-0.023027358,-0.082102203,0.098927145,0.06988216,0.146801082,108.0230583
-0.286934812,-0.311614365,-0.006235991,0.003597492,-0.047416692,0.127877407,0.099880367,0.178289301,108.3553457
-0.281577242,-0.307141964,0.054713788,0.035515459,-0.010596879,0.146144143,0.120790361,0.196290518,108.6892868
-0.272746115,-0.296556497,0.079374414,0.034075659,0.014572593,0.163140133,0.139046685,0.215193524,109.0248284
-0.256054643,-0.276886607,0.147601689,0.08126803,0.063869823,0.192291545,0.171191103,0.249091109,109.3619176
-0.245210389,-0.271998414,0.182827737,0.103604991,0.088614281,0.20998586,0.19001267,0.266742546,109.7005022
-0.22725072,-0.256222038,0.23502935,0.1388895,0.127785635,0.237856579,0.219690011,0.294775474,110.0405307
-0.21187034,-0.244242035,0.267678262,0.14646532,0.154141787,0.254980002,0.238237268,0.312942888,110.3819523
-0.197010459,-0.228192711,0.345189214,0.193188246,0.197324539,0.294527055,0.27867311,0.356638374,110.7247168
-0.192194818,-0.221591716,0.373334909,0.20360869,0.226143968,0.307214558,0.293687673,0.367397945,111.0687749
-0.201470819,-0.220358006,0.402395691,0.231660327,0.2630648,0.322815705,0.312371448,0.391290488,111.4140781
-0.174810536,-0.198062216,0.438951496,0.255041262,0.297960135,0.35322441,0.343699266,0.420711449,111.7605789
-0.164521868,-0.185677789,0.509270698,0.296424769,0.338143374,0.381706311,0.374079458,0.452009415,112.1082306
-0.129134714,-0.168254778,0.537779039,0.325062006,0.378218936,0.407795718,0.402366103,0.484997792,112.4569874
-0.133737172,-0.159175417,0.608921198,0.361312703,0.419646964,0.443397463,0.439127357,0.523053791,112.8068047
-0.102209383,-0.140330258,0.665735598,0.400385517,0.459753968,0.471378623,0.469073218,0.554112082,113.1576388
-0.133463409,-0.152032354,-0.234619534,0.167690652,-0.034975662,0.380989926,0.325255253,0.435128675,113.5094471
-0.104526433,-0.125110885,-0.076422529,0.253377305,0.034143509,0.476194908,0.41824948,0.539728747,113.8621881
-0.086823908,-0.10496319,0.004345745,0.296886894,0.07756755,0.507444374,0.451245295,0.57051225,114.2158217
-0.080093112,-0.106420437,0.018882378,0.313330847,0.104551963,0.515983695,0.462080449,0.579650308,114.5703086
-0.059632997,-0.0856629,0.107559356,0.360761869,0.152584397,0.554283024,0.501923891,0.621139265,114.9256111
-0.026375022,-0.067729374,0.142030488,0.376337418,0.182633102,0.575548016,0.52446075,0.643279869,115.2816925
0.090042212,-0.003517208,0.198300934,0.415148792,0.227758554,0.603199126,0.554514857,0.676587613,115.6385177
0.107399805,0.011532139,0.228539759,0.449608455,0.258579753,0.642697336,0.593335002,0.718888604,115.9960525
0.130757466,0.032211668,0.3060285,0.495064969,0.310814857,0.669504336,0.623531094,0.74598182,116.3542646
0.143485978,0.04423017,0.359564157,0.523507658,0.340925841,0.690586062,0.645938323,0.769374816,116.7131227
0.158159547,0.056542174,0.412632412,0.550409675,0.375392684,0.706058941,0.663929234,0.788358565,117.072597
0.16321809,0.06070242,0.420095774,0.554552407,0.388617369,0.696365528,0.657015259,0.778151011,117.4326594
0.187410542,0.081819231,0.493656618,0.599493522,0.44068002,0.739055463,0.701313622,0.831721196,117.793283
0.202735104,0.095225978,0.523127386,0.617393174,0.469204845,0.753895354,0.71803686,0.839579741,118.1544425
0.214840701,0.105822097,0.559576182,0.631240244,0.496847506,0.768278935,0.734253675,0.856649564,118.5161143
0.216502403,0.108144078,0.582939206,0.641067721,0.501118193,0.748750802,0.717580913,0.835388744,118.8782761
0.225158622,0.115679129,0.62896666,0.659538202,0.517133027,0.741020139,0.712841226,0.828902307,119.2409074
0.235496551,0.125697314,0.643165809,0.674100553,0.539794576,0.754839918,0.727949033,0.841424241,119.6039892
0.248923759,0.138873864,0.696949536,0.69694644,0.572082118,0.758492715,0.735382857,0.844749276,119.9675041
0.254210055,0.142257913,0.70813545,0.712864187,0.577999595,0.76922097,0.745587646,0.858571612,120.3314367
0.272290016,0.157427373,0.744758786,0.745251539,0.61166546,0.787002958,0.765637604,0.877771078,120.6957727
0.282596358,0.166197206,0.757634574,0.744582031,0.633235696,0.789192246,0.770412219,0.880688506,121.0604999
0.305959104,0.187207946,0.825776612,0.795324507,0.681950949,0.817482701,0.801705546,0.908927345,121.4256078
0.321621594,0.200860501,0.857605345,0.817148545,0.717945079,0.825006665,0.813122867,0.916346853,121.7910874
0.34662469,0.223126765,0.912036985,0.862332922,0.762900367,0.863442206,0.852822254,0.950495285,122.1569315
0.362038551,0.243677902,0.957516767,0.897105273,0.813712534,0.900050984,0.891717021,1.01100768,122.5231349
0.370994544,0.242558122,0.964295711,0.911217302,0.820837711,0.900579743,0.893145455,0.995585889,122.8896939
0.394578645,0.263679912,1.041771484,0.96051083,0.860304497,0.930198139,0.924397494,1.022757167,123.2566067
0.416540553,0.284541854,1.105500909,1.007584217,0.90718212,0.965152336,0.961324458,1.064764286,123.6238731
0.440059472,0.300867852,1.192476894,1.065870366,0.961412623,1.00136617,1.00036234,1.095531004,123.9914949
0.453500988,0.310353319,1.249255374,1.093530077,0.990492492,1.005125198,1.007641995,1.098991211,124.3594757
0.473979001,0.329424771,1.322827759,1.138243407,1.032899631,1.034371463,1.038996247,1.133366522,124.7278208
0.535610997,0.390391554,0.03068406,0.641345985,0.367846272,0.59773768,0.567339418,0.671492107,125.0965374
0.724403764,0.572937407,0.202520072,0.78524913,0.481516598,0.731130113,0.699528383,0.819074622,125.4656343
0.88797678,0.726335156,0.249663604,0.854356453,0.557816342,0.815641333,0.78383298,0.912025059,125.8351225
0.678014653,1.000434788,0.251341387,0.870001196,0.592380052,0.847104713,0.816010351,0.948347487,126.2050145
0.857421847,1.244594795,0.285266303,0.912112596,0.652667158,0.910977429,0.880063615,1.011322844,126.5753248
0.957837586,1.550517107,0.362331422,1.000979736,0.736742941,0.972547948,0.94515395,1.102712094,126.9460695
1.143495825,1.775914614,0.349412664,0.999106988,0.752691394,0.995947973,0.967826201,1.098370901,127.3172667
1.292793995,1.96466646,0.386834711,1.03796413,0.790502521,1.012510962,0.987308226,1.118081471,127.6889364
